,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
XC210858,-276.11594,75.07602,25.076721,27.9264,20.263432,15.937533,-0.94826907,-3.3600671,-12.082338,-8.329794,-18.884031,-12.658643,-13.933009,-6.3992853,-12.863036,-6.468035,-9.425616,-1.4913638,-6.2690845,-2.3797998
XC103044,-545.578,90.79064,19.001646,32.878204,1.0202857,11.805953,14.498363,-0.30359134,1.8917409,10.814819,7.2278485,6.0988503,4.3693247,6.201026,7.068133,8.845779,4.3464904,4.993939,5.3060822,9.063985
XC214445,-443.26096,45.700954,-11.086067,12.146759,12.169583,19.422106,-7.94479,-7.811073,3.7753806,11.180573,-5.3095384,-8.255866,-2.6486835,12.564379,-0.65136504,-1.2963064,-4.581298,6.699698,2.3629446,0.5054305
XC329461,-287.36218,53.49754,10.887879,11.484914,5.335723,9.540668,0.67206633,2.3782268,-4.783964,1.8597289,-3.137245,2.3997712,-2.9944396,3.7526152,-0.4997128,5.9001064,0.7485762,5.7949147,-0.5849125,3.9613237
XC243685,-494.01108,54.304832,16.17889,30.639648,6.088243,23.29464,6.2302,3.7138782,-1.6651176,1.0397198,2.753231,-2.5635107,-10.5891905,-2.6010253,-6.1963367,-2.5663261,-5.8538737,-3.93933,-8.41525,-1.5806124
XC27580,-406.69455,15.149832,-38.24391,-30.182285,-42.096767,-31.692167,-36.308193,-26.213886,-26.187445,-12.589391,-11.291965,-0.10661389,-1.7783893,8.446255,5.38393,10.945339,4.114022,8.535948,2.7146149,8.527663
XC407369,-169.7098,122.42355,6.594766,0.5744705,7.238392,17.214537,5.341969,5.735917,0.68279725,8.745732,-0.0945677,4.42479,-3.3378325,2.3317246,-2.5323284,2.7636182,-4.1952944,1.355396,-4.5231466,0.9643359
XC343585,-563.3409,45.1298,-7.066101,8.969847,28.866602,7.030585,-12.447426,-2.6460717,8.985146,-0.12532496,-15.805985,-12.9923115,0.14984527,-2.7158506,-13.353678,-9.519082,-0.2709199,-4.4922476,-13.261727,-9.068393
XC226934,-442.73578,73.13611,-24.097744,-10.632251,1.8604242,6.1600018,11.068952,7.3306375,5.6158547,15.486725,11.508749,9.487986,4.9874816,4.408758,7.54687,10.1720705,5.003502,4.827252,2.3892927,5.8527164
XC153630,-629.049,41.28771,-55.673775,-58.592163,-17.799273,22.409851,7.4550786,-15.318283,-0.25144607,11.62322,3.6607566,-5.6453333,0.2682124,9.199648,6.6790667,-2.5420156,-5.212623,-0.8529606,-1.8726367,-4.514346
XC354697,-254.06378,77.95896,-33.73408,-40.200962,-34.63147,-29.860409,-35.350903,-21.27374,-22.020329,-16.034225,-22.545773,-12.769725,-15.65238,-8.782965,-12.944094,-4.768013,-9.754763,-3.3278768,-7.3175697,-0.07370755
XC329460,-279.34326,55.5517,5.3492656,12.332735,9.981689,11.373781,-0.42876402,3.2935348,-0.7161769,4.9089403,-3.6619813,2.834595,-0.6780253,5.2053423,-0.9514484,4.1456156,-1.5999967,3.339325,-3.3112671,2.948043
XC446526,-368.22073,122.73951,31.490906,32.83081,36.03746,36.729404,12.579578,8.717138,9.845597,13.803446,5.057635,3.074163,0.41447753,5.363433,4.134032,5.609005,1.10012,1.10645,-0.39725208,3.6759202
XC329454,-266.28723,52.328568,8.254875,9.517359,5.747809,10.773271,0.32605353,1.6730928,-3.7210112,4.2193584,-1.532993,2.3713129,-2.0225933,6.424142,1.8040322,5.7760286,-1.2191625,3.9967,-0.7237075,4.199713
XC146103,-426.91406,27.725624,-44.952126,-3.958732,-30.019981,-17.268682,-17.399473,-24.27281,-24.961422,-10.319043,-18.098701,-12.66573,-16.340528,-7.7313232,-1.1516298,3.0966136,-3.3970568,1.6417999,-0.98864657,6.8719177
XC329439,-384.51105,60.12579,-3.5152407,1.3688229,6.2560244,8.694736,-4.717755,0.410672,-1.6591593,3.6964,-4.036875,1.3040599,-1.1949809,5.2730474,-0.41943786,4.364346,-0.31930393,3.878969,-1.9922202,4.36249
XC372843,-359.10635,89.34587,-2.1953747,26.515623,4.9861627,26.017595,11.422675,13.621042,9.944922,8.435755,11.664256,8.331685,4.6424513,8.330922,4.0396643,8.392138,1.0978677,4.3879924,-1.8673854,4.3674426
XC474593,-485.28354,86.82511,63.932846,33.49357,17.261034,42.2328,24.28727,19.934109,20.539862,7.7981267,6.5459747,16.787924,-3.04538,18.327312,8.518901,3.5671968,17.141151,2.3419437,7.619105,10.492454
XC306321,-383.9101,45.85475,-40.50689,2.3497865,-10.928245,2.1974578,-6.6382236,1.1315488,-8.133921,1.1439114,-7.156353,-2.2275872,-9.856488,-4.1136303,-11.659693,-7.13569,-13.032133,-10.2730255,-15.730652,-5.863397
XC122631,-415.91605,92.96626,-26.319519,25.810213,24.376976,6.3403153,2.2962182,18.801287,2.9951923,-2.742388,9.434581,11.889145,3.8603697,1.6853963,7.7081423,6.620982,2.6310112,9.527468,-1.4455116,1.2957152
XC283562,-195.89651,-40.7405,7.306598,-41.923477,-10.338011,-2.6920354,-32.930977,16.97746,-30.76367,2.1803694,-23.43153,9.637399,-5.518327,-1.4948728,-3.693494,6.16512,-2.744109,4.1602244,-5.827955,-0.78606296
XC451206,-304.75122,29.13246,-11.120623,-7.0175014,-5.878314,2.9635797,-2.5214078,7.0737305,-1.0725261,3.114311,-4.4282055,0.69353414,-3.18136,6.7936077,-1.70029,4.407316,-2.4954774,4.4786305,-1.8801531,5.6315823
XC425099,-311.76926,69.24357,-42.654305,-6.9433966,-19.692812,-2.7634382,-7.8051395,-4.2687135,-1.4987607,0.028289737,-1.6405947,8.063332,1.8414011,1.9092399,-0.5944398,2.968977,-1.9420643,3.3240442,-1.8073467,2.764329
XC425098,-333.97433,72.45068,-39.13289,-12.40126,-19.68984,-3.7795315,-14.38109,-3.1072965,-3.3589973,-0.22763985,0.65202916,3.265241,-2.565672,0.72806907,-1.6133345,2.63872,-2.4951034,0.80161786,-2.0844896,1.7069569
XC79790,-463.09933,53.745502,-49.070637,20.831383,-8.077696,-18.279379,-1.9074922,1.9467175,-11.163725,-7.0543375,10.261496,-4.0846,-7.796838,5.1402593,-0.3567645,-7.694421,4.493954,-0.9160326,-3.7288442,6.329973
XC297480,-355.02966,-37.93621,-118.96682,-38.973442,-47.937298,-31.01306,-31.642298,4.385054,-14.867341,-11.659418,-6.1325197,9.790292,7.4437976,1.4311988,8.578553,6.4148755,-4.034528,10.037225,-0.07347139,6.758331
XC450927,-546.81213,69.55274,-15.231229,13.61826,10.507697,-12.179979,-21.708359,-13.823339,-14.287653,-12.666259,-13.852368,-15.243618,-10.34767,-1.7426851,-5.669695,-4.341557,-3.422883,-5.7935147,-4.359377,-0.98497105
XC287246,-368.05447,25.463354,-20.724558,-8.488779,-26.018066,5.5053883,-17.26489,-1.085098,-18.613987,1.6425409,-14.032432,-9.213913,-11.656766,-7.478122,-12.595859,-7.786739,-10.887315,-5.722471,-11.163981,-3.1784356
XC292299,-331.0743,-132.88101,-133.06374,36.516285,32.26613,22.99218,-4.8902287,-9.605383,-12.270993,1.8668501,0.27354604,6.271899,1.2960166,4.44058,-7.2140636,0.56587225,-3.8155065,3.4699972,-1.8731487,6.0029135
XC321833,-318.88538,84.03987,-27.250393,16.659008,-21.048218,-4.1104145,-5.6500406,-1.6874776,-5.6550074,4.972451,1.7771871,2.122481,-7.4374886,5.0202417,1.0377153,4.984918,-4.826467,10.660077,-1.2514147,13.345701
XC408276,-294.6505,65.526764,-65.201515,-22.511162,-22.655724,-16.374308,-17.738327,10.797387,0.13133018,-1.3401465,-5.1659455,5.593393,1.1232369,10.370041,-3.3612497,2.1711643,-2.1003397,2.6237092,-0.7180252,0.54432416
XC297478,-506.817,-43.186096,-84.348236,-18.343515,-19.91031,16.609377,15.158623,11.113138,-3.2880821,2.8019698,-5.309063,-0.63609177,-3.9488974,4.0019326,1.1610067,-1.5105374,-2.4708574,3.0977297,-3.7729564,2.1072466
XC297479,-572.4147,-15.452544,-72.90341,-15.01631,-5.08692,18.646646,11.069088,5.3343463,-4.692363,0.87267107,-3.8091888,-3.2174866,-2.4699726,3.8262782,3.5690312,-3.071392,-0.17435248,2.0083284,-2.9246078,2.2927275
XC352644,-538.45746,107.66005,67.02246,39.822617,25.849228,22.967888,24.664917,20.707508,14.204125,11.925637,10.523809,9.81548,9.558899,8.082704,5.4618244,4.405111,4.0954385,3.501462,2.5086348,1.6833487
XC169116,-342.78394,59.667603,-40.67243,0.41175792,-0.8209886,-12.8521,-12.0213175,-4.032215,-18.713848,-10.947996,-16.279324,-12.054592,-13.858698,-3.7777708,-6.1537247,-2.1095245,-8.944812,-3.7592266,-8.23157,-0.7424118
XC444653,-317.05942,158.33394,17.831984,17.696354,8.932657,11.693412,14.224831,8.633739,9.281637,9.049215,6.7484026,4.18098,6.931157,7.084967,5.5179996,5.253933,2.3191502,1.7997206,2.5555005,2.7719204
XC293493,-327.74112,67.73946,3.5394547,17.41664,3.7453184,15.8958235,2.201213,7.6602845,-5.7558656,2.935844,-3.8937714,0.41467217,-7.6013484,-1.5062537,-7.420704,-3.536913,-9.118472,-3.789918,-8.526119,-3.3557744
XC325002,-248.54538,82.43548,-50.264027,-5.149768,-24.393902,-0.9132217,-11.598043,3.1860828,-7.9602847,3.6910753,-4.610996,1.5711617,-4.5801115,2.2725472,-3.739293,2.5276625,-3.1049159,4.328563,-3.8194854,3.3115952
XC448954,-410.78998,72.05081,-31.475973,0.3523075,-1.3497734,1.7112576,2.7276876,0.9050636,-3.7369728,4.388413,0.20043808,-3.1509118,-4.7659645,3.553416,-2.5739348,1.0879441,0.19517606,1.7380123,-0.6991897,1.8539296
XC122615,-395.48975,114.89551,-15.912436,32.108364,14.821108,6.5454645,7.5146255,15.630377,1.0113071,3.342388,7.158071,7.0805426,3.3900745,4.760555,4.1101475,6.755128,2.238149,4.8242116,1.4791061,3.0438638
XC368286,-383.7454,107.043335,-44.126854,15.27364,-5.5686398,5.9938955,-1.8592223,11.153456,-0.21373202,3.2047954,2.332325,5.6144876,0.71030134,6.8928595,-1.4066187,6.3309417,0.50573367,7.2021236,-1.2419801,5.3450365
XC304797,-343.6396,61.106216,-3.368197,20.924704,21.003643,8.00895,-1.7973847,17.550802,7.6154666,-3.516122,-7.129799,8.769204,1.6224931,2.8262331,-3.1046038,1.0440305,-6.9693584,-0.41840103,-5.669012,-5.3999867
XC167132,-654.4911,73.961365,10.398596,24.64849,6.15448,6.6561275,3.6045394,11.9841385,1.1000265,2.4852946,1.8247049,12.918125,6.3172903,9.061511,3.8158114,8.417553,3.5742788,8.727887,3.1756854,6.307438
XC422419,-391.42075,13.607306,-48.615025,9.697318,-12.385706,-10.571447,-9.786177,4.4389358,-0.88945776,-4.1783504,-3.390359,5.57651,1.7693853,-2.3978827,-3.734804,3.8502066,-4.4075027,1.1786621,-1.2001693,1.8747342
XC124485,-484.1741,128.24042,16.031353,34.523857,27.436129,19.537294,7.9491377,11.661764,6.371316,1.2598258,-2.6663837,1.6859866,6.1440845,8.162433,3.5928898,7.342613,5.870496,1.5902303,3.1299222,6.5227118
XC482284,-422.6475,39.409924,-44.043163,40.70902,-38.357216,-1.9822944,-29.040318,-18.200827,-24.590412,-19.21846,-21.888325,-8.307199,-14.176407,0.38179883,-13.628026,-4.2296724,-7.63134,-8.201059,-2.516066,-7.9436507
XC187101,-394.06525,62.670597,-58.154743,-31.508358,-26.63161,-18.060415,-21.809137,-13.659177,-17.687107,-9.3780365,-13.65819,-5.9588065,-12.38689,-4.7209334,-7.5749273,-2.1069481,-6.129645,0.14303736,-5.380631,1.1593964
XC450242,-485.9662,7.2919593,-71.83994,-39.916847,-36.607777,-12.202303,-9.209345,2.0565197,-3.261699,5.8862367,-7.0671234,-1.1595181,-6.7987366,-1.7702225,-6.555356,-0.8799562,-5.852926,0.6702821,-3.923129,1.3084017
XC424208,-442.23407,85.83468,-0.76726943,6.160468,-11.902419,4.320583,-4.2195125,-0.035743352,1.7171572,-2.0686572,-2.0614128,5.537212,-5.7412515,3.514674,-6.1747966,-1.0745612,-0.34766892,-2.9684694,-5.621313,0.5171845
XC448812,-493.36154,-3.02244,-34.178905,3.121206,-4.9860344,-4.859136,-3.923073,-0.9618763,-0.92863345,4.724349,-4.6490445,3.3996985,-3.711553,1.3300872,0.009164139,0.8433367,-0.61361015,3.0634153,-5.325508,3.1996272
XC449503,-489.89938,27.577099,-32.426277,6.121579,6.756897,-5.4907093,-2.59312,1.6379905,-0.5444661,0.3053182,-1.0978014,2.709283,-2.3161986,2.5489066,-3.079726,0.26456738,-0.44679242,1.5324806,-4.6708775,1.6389786
XC418232,-337.41974,24.985739,-30.552053,17.338598,9.805727,15.271056,2.697199,4.3204393,5.035402,6.335409,-0.12825668,3.641896,-1.571739,2.4979062,-3.4829466,-2.2909498,-5.3933587,-1.9248993,-7.674074,-1.1462473
XC389577,-456.35425,116.32823,11.045362,8.972157,2.6449852,11.526023,-1.0242971,7.1944327,3.3062005,4.2294025,-3.21856,6.358258,2.1888194,4.745662,-4.345944,1.1760921,-6.678409,1.5651201,-4.510945,3.3659573
XC133997,-535.1785,42.284,-27.855247,11.770944,12.725282,5.984569,-15.99075,3.0791566,4.6580153,2.7512212,-8.287091,1.8756287,-1.4916936,2.2730227,-5.434767,0.3718531,-2.7758343,4.2941527,-3.7319517,-1.3624057
XC316202,-503.77225,71.37856,-15.035039,24.170946,-13.921652,-0.037465233,-5.879749,2.3657746,-6.923991,0.5054563,-6.0866017,-0.26208466,-6.478444,-2.8748634,-6.2697964,-4.876189,-8.799737,-4.1636457,-7.892108,-4.047337
XC482522,-406.5345,47.008884,-18.27515,2.0435183,-7.439368,-2.775842,3.5374684,6.284388,-5.7591586,1.6360523,0.017350534,1.1143122,-6.1770496,3.517971,-3.0710711,2.536485,-1.7121962,2.3600416,-3.2312863,1.3305181
XC319143,-220.55788,101.40482,-16.830948,25.569183,-19.206764,-15.546364,3.3500724,15.098102,-9.837471,-8.308718,-5.1602674,0.8835167,-13.185903,-4.8487024,-6.823077,-0.3660684,-7.217022,0.7367365,-4.160019,0.47390497
XC482523,-402.24673,-3.6978898,-28.50499,13.004796,1.5900021,-4.692748,0.632711,5.384177,-11.348187,7.3463902,1.8507035,-3.2537873,-3.904513,6.361254,-2.684761,-0.7211741,-1.4123944,2.6777544,-4.9217825,4.0843825
XC357031,-370.60132,22.285812,-47.792526,53.15939,11.038612,-1.363387,-8.74839,14.030736,7.0309725,9.828685,-6.785953,6.6155934,1.8363408,6.3911633,-0.7613994,2.639899,-0.83148986,1.7302715,-0.66080374,4.41448
XC144283,-125.06565,103.03787,-24.72931,9.016211,-8.671963,17.235624,4.9469757,19.738758,8.47167,10.282643,5.5468955,6.592805,-1.53844,3.037457,-1.548804,1.5693706,-4.0547795,3.385654,-5.2227697,1.2315872
XC357935,-379.76917,149.4145,-30.811365,13.300366,-7.6614165,-1.2899216,-1.278525,4.867903,-16.132944,-16.653124,-10.963373,-10.131031,-13.036417,-6.89122,-13.438173,-7.7846637,-11.906348,-9.408139,-7.4829903,-7.7682977
XC436354,-417.7108,18.572226,-46.83833,-21.38002,-41.79816,-3.35792,-18.653732,-12.3171015,-12.783095,-5.242565,-15.029906,-5.9138875,-11.952834,-3.858248,-9.332599,-1.9055772,-6.545914,-1.4257836,-4.660444,0.5257916
XC436355,-380.33585,16.237667,-69.52512,-8.050397,-19.640486,-22.19074,-21.1745,2.047488,-14.247253,-8.624575,-14.406157,-2.9605744,-11.210841,-5.8895392,-7.648268,-1.2702575,-5.4465384,-0.50208914,-3.2972054,1.5550863
XC469896,-279.0977,69.10535,-67.274445,0.45832682,-33.830566,-22.06649,-14.124578,0.8811866,-13.732273,-6.4916034,3.0378087,-2.7624574,-4.1262584,0.2744911,-5.067966,0.89710826,-4.1504555,1.056559,-3.2306485,0.43427214
XC120204,-400.22018,56.203663,0.571416,64.08445,52.62035,4.515247,14.650305,34.072384,10.856861,-2.2576625,10.153124,17.833706,9.45202,3.3113623,3.0365531,6.208945,5.4670925,2.2562666,4.936106,3.0769856
XC351831,-597.1102,-21.145878,-66.92723,11.855306,1.753636,-16.01668,-10.817998,11.640156,-4.533205,-7.0158367,-8.479465,2.9730382,-8.190325,-2.9459822,-0.76746035,-0.251719,-2.6877959,0.39903423,-4.5313334,-0.10882893
XC196664,-545.81494,121.53099,38.616135,11.860958,-9.87932,-1.4803163,-17.141737,-8.079004,-18.853783,-9.098864,-16.351332,-9.34689,-14.3491335,-7.913297,-12.910654,-7.7624907,-12.573307,-6.974197,-12.620353,-4.491998
XC408647,-395.29703,31.204659,-90.90801,-33.849243,-25.077608,-11.181269,-9.276169,4.976564,-0.16650875,-1.8194747,-7.1969247,1.2226441,-3.5303192,-1.0054584,-7.515109,-1.4645263,-5.8276167,0.28787997,-4.888788,-2.508391
XC54019,-304.2091,119.9802,-13.6328745,0.40195194,-14.9141035,-12.425108,-5.656546,2.80468,-6.728198,-0.14762798,-4.053731,0.8204296,-3.9833062,-1.859988,-4.5955434,-1.4075341,-5.7010365,-1.3949646,-5.810624,-1.6234877
XC14212,-496.38602,-79.37933,-70.34853,-28.372221,10.628178,10.29802,-3.3746696,21.241152,4.045271,6.5238357,-1.6290922,7.984501,-1.9893937,4.9504266,-3.3430133,6.752543,-0.32471547,6.0503592,-1.0079198,7.2694755
XC14213,-577.4344,-33.726116,-82.72282,7.229632,7.294854,5.15878,3.048892,19.51979,6.478608,0.5279198,-1.5763488,4.623608,2.5610163,4.4007564,-0.8641526,3.881632,1.0338056,4.3609443,1.3325254,2.90334
XC482525,-485.7219,56.05527,-26.37567,5.2930655,-0.7844156,-2.2101376,-2.262415,8.027396,-4.084896,0.41535398,-3.3523097,1.6703899,-2.4441447,1.4254848,-1.6512129,2.9681234,-2.1306307,2.0132022,-2.0733213,1.1168078
XC444725,-392.57086,-55.556755,-130.93083,-46.26586,-8.158572,-3.7667441,-9.735653,11.996052,-1.5565239,8.597722,-2.1496215,8.8349,-1.6922355,2.498855,-2.4021907,3.920559,-3.7092915,3.968131,-3.8229396,2.8359103
XC357943,-340.6834,122.13677,-25.49147,25.199072,-16.762737,-4.6705203,-13.519633,8.084057,-21.419878,-12.698737,-14.764407,-8.16839,-16.611307,-8.778914,-14.3379755,-3.7726016,-9.5519085,-8.245753,-11.088065,-6.5241337
XC181073,-214.85791,85.20728,19.3782,33.434486,4.7683034,8.077623,-0.64051193,20.61901,0.5974888,-1.1318839,5.211356,6.457164,-2.9590838,3.981328,-0.604748,5.460475,-3.061413,3.4304335,-1.0077652,3.4454532
XC413997,-478.98297,58.93347,-23.314655,2.1142418,-17.741976,-16.553658,-17.936314,-10.487828,-17.87064,-14.668164,-18.418835,-12.978662,-16.669462,-12.605963,-13.717618,-9.820824,-13.888009,-9.045262,-9.490607,-6.140063
XC143264,-492.5246,54.858555,-5.272751,12.423143,-10.001511,-12.995126,-0.21932325,3.5881119,-14.434857,-7.5687265,-6.9815845,-8.030782,-13.858519,-4.0858006,-8.136343,-6.794791,-6.6840534,-4.9617734,-8.89273,-3.163797
XC438421,-229.9157,16.25462,-27.886877,97.44764,19.396036,-3.011397,10.708149,10.322552,36.711597,-25.382082,-34.60292,43.221546,-30.081821,-12.905868,8.654673,-8.517471,-10.947026,6.3251133,-24.22645,-0.15824683
XC438419,-261.5221,-9.896492,-36.345238,64.3836,-0.07044912,-4.714402,6.8388505,-0.7075412,46.675503,-23.353203,-27.993996,56.117664,-17.173395,-2.0922093,11.716889,-5.1883492,-3.5857043,9.556301,-20.67254,20.07567
XC239483,-282.3616,64.463875,19.674646,13.561578,6.1536174,5.618103,-7.5377145,-4.148039,-6.632731,0.103617445,-5.6060557,0.4109047,-2.1876166,5.1501513,-0.4579018,4.366775,-0.89814407,3.9459863,-1.9894409,4.277419
XC339730,-274.99197,123.20444,26.691528,8.235474,-17.162197,4.376579,-0.5205758,0.30686682,-7.154092,-7.6744604,-21.261747,-5.472332,-4.296117,1.4756087,-0.34243074,-2.2888381,-6.569687,0.96753246,-5.770256,4.9288707
XC443987,-232.7188,58.073196,11.873981,2.7292774,-7.681195,2.6055267,-11.713962,-11.836707,-24.657907,-3.7690103,-8.328059,2.3083882,-14.498053,-6.9445057,-10.591681,1.7993109,-5.9149356,-3.3265977,-10.979259,-2.3350186
XC106817,-248.17181,47.146606,-8.577717,26.338417,27.642824,5.3212085,-11.412255,20.474043,10.094786,12.689593,-8.0853405,6.262402,14.749136,9.537989,-10.996351,2.9269156,16.958155,1.2973044,-9.703042,8.579199
XC259518,-396.73846,56.87509,13.217278,8.125802,-7.6113763,-5.62066,-8.057857,-3.5391195,-11.498877,-9.504357,-14.952775,-2.9979556,-2.888038,3.909508,-2.4372442,0.88932973,-6.5363517,0.16575368,-1.9615456,5.47395
XC328885,-313.76364,94.67325,44.065594,27.202785,7.6393094,12.408046,5.481052,3.7693527,-7.564291,-5.5675983,-14.391812,-4.77767,-5.8428726,0.38909417,-4.430482,0.4313173,-7.216367,-0.61297965,-3.525512,2.6135468
XC304792,-316.09952,135.02003,29.808586,18.590393,2.3406558,3.4478571,-6.3423724,1.8456402,-6.953788,-2.7984421,-11.171949,-2.3956988,-3.1951673,4.301323,-1.6002269,1.0153357,-6.038317,0.5517864,-2.826841,4.0186434
XC426311,-197.7447,68.58365,-4.0838866,42.600834,3.7214234,-14.662076,15.285038,16.770079,-15.048627,4.5264506,12.366148,-5.565838,-0.70215034,21.996496,-8.904231,-2.3119178,15.300651,-1.7709898,-10.702827,21.273653
XC405413,-142.90315,49.517563,22.783026,20.297071,5.5871425,4.764163,-5.6899753,-0.7643593,-7.045011,-0.272841,-4.438452,3.4881606,-0.6556135,6.4493933,0.6590979,5.3248696,-1.3154328,4.554557,-0.17822395,5.249581
XC307597,-350.28555,80.75952,26.730192,16.421974,6.592737,9.155053,1.217197,-2.7026453,-15.807723,-15.033317,-11.669287,1.2094313,-0.18285343,0.22572094,-4.644232,-1.1888353,-2.4320917,6.226344,6.1150203,4.0249596
XC428228,-179.77707,95.509605,16.773409,1.2254295,-24.782948,-11.675323,-13.208508,-15.486309,-19.38785,-10.359889,-20.683367,-1.8989081,-6.332629,-2.9935484,-4.4273624,-2.63855,-9.482332,1.0851415,-2.4761174,2.2282493
XC477103,-300.32553,80.696106,8.61735,9.21716,8.04405,18.315283,10.193764,15.374868,8.712854,12.530294,4.3133183,9.670295,3.8724499,12.749865,6.3598495,8.5778,2.3071985,7.958382,1.8781737,9.2128935
XC304796,-314.79077,84.08608,-6.891581,9.38531,-0.37557232,-3.697614,-0.15728354,5.236986,-13.350675,-8.998455,-6.5152006,-2.211075,-5.528782,8.707781,-0.34990126,-1.0375464,-2.3286114,4.419761,-2.0202494,6.3467493
XC188423,-374.5381,40.413246,2.2481995,6.158779,4.3776283,5.9350066,-6.594788,-2.3669674,-4.3778825,-0.79015464,-12.094722,-6.4830456,-4.419428,4.4979477,-6.320695,-5.630856,-8.028145,2.010331,-4.04688,-2.1914659
XC339731,-276.00943,99.747475,27.496916,34.44743,-21.96459,2.4875045,-3.815346,-7.2487745,-3.9719512,-7.3966575,-16.33097,2.2347777,-4.2463284,5.1777496,2.4531808,-1.192367,-8.20198,3.440283,1.0633817,2.8401587
XC302475,-424.90552,127.946205,30.116066,-12.7207775,-12.066354,11.193882,11.706162,12.565808,-0.22248353,2.2077572,2.3964095,13.975137,8.123479,6.4726324,-1.8890357,3.1264772,1.7509094,10.29364,7.321465,7.173623
XC304793,-328.95782,107.493904,9.247333,9.71265,-2.987267,3.595994,-6.9239426,-0.69948816,-7.427745,-7.320352,-10.022055,-0.59063995,-2.073553,3.1957731,-3.266155,-0.6924691,-4.9508367,0.6902799,0.053823058,3.3033764
XC259520,-399.4155,57.203114,19.243036,-1.4369899,-17.675922,-14.773815,-24.697641,-8.847985,-21.970148,-5.2783103,-16.73852,-4.2838154,-7.7287045,-4.7144275,-2.314401,-5.431567,-1.7358927,-2.6014326,-2.887265,1.6678051
XC295089,-488.00894,57.97169,-24.605312,25.073122,-15.57616,5.453397,2.734986,0.7926958,2.9464638,2.8267155,-7.906007,6.842405,-0.30627164,-2.0241497,-1.2918977,5.7249575,-10.332862,0.18944152,0.4043289,3.9106166
XC246474,-322.80768,112.5144,24.123056,5.663522,-24.105322,-7.2814965,-8.909115,-7.3505707,-15.146138,-7.329833,-14.081164,-3.7395878,-1.9125617,3.7940314,-3.066838,2.2089467,-5.7082624,2.2127469,-0.23509341,3.9022176
XC328884,-323.43204,77.55343,23.601244,9.098051,-8.187259,1.6230329,-2.0903392,-1.9614333,-9.884514,-5.7394934,-12.777177,0.22038431,-0.7973411,4.2641926,-0.85684025,2.4930623,-4.7937536,3.5545805,-0.17023022,5.3339167
